filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length
'im_8251.jpg',0.005243514,0.000897836,0.000597871,0.653705487,0.520654596,0.886588038,1,13
'im_8252.jpg',0.008719833,0.001886757,0.00102565,1.064831155,1.103595571,1.307041161,1,13
'im_8253.jpg',0.006365697,0.001020079,0.000596288,1.347574376,0.928284734,1.277062464,1,13
'im_8254.jpg',0.004902945,0.001185541,0.00081051,1.021432409,0.784251846,1.069291015,0,13
'im_8255.jpg',0.003645728,0.000788142,0.000205434,0.64458204,0.60808652,0.860716091,1,13
'im_8256.jpg',0.005219328,0.000951689,0.000606917,0.713357809,0.582550424,0.857574622,0,13
'im_8257.jpg',0.010559906,0.000894595,0.00077594,1.213065551,0.934496103,1.421793114,1,13
'im_8258.jpg',0.005032046,0.002357518,0.00377864,0.942390971,0.948149339,0.973593573,0,13
'im_8259.jpg',0.004250829,0.001046504,0.000988651,0.990691235,0.829113648,1.061020863,0,13
'im_8260.jpg',0.003634473,6.76E-05,0.000243249,0.976439144,0.414744707,1.031036137,0,13
'im_8261.jpg',0.004838151,0.000918828,0.00131874,0.734949087,0.486071263,0.629871096,1,13
'im_8262.jpg',0.006464685,0.001414314,0.002505208,0.796545249,0.483951499,0.782814701,0,13
'im_8263.jpg',0.008921596,0.002826573,0.001737516,1.396438251,1.323400624,1.318847668,1,13
'im_8264.jpg',0.007387945,0.001040853,0.001577108,1.019869315,0.676980297,0.928143165,0,13
'im_8265.jpg',0.003078062,0.000784822,0.000599415,0.912964663,0.737388284,1.169492772,0,13
'im_8266.jpg',0.005729347,0.000656696,0.000743469,0.846698914,0.428605511,0.879996809,0,13
'im_8267.jpg',0.004101557,0.001963642,0.002953008,0.910528921,0.528462414,0.681827561,0,13
'im_8268.jpg',0.006821749,0.003340164,0.005377567,0.868406587,0.642294452,0.702273308,0,13
'im_8269.jpg',0.008896811,0.001483067,0.001752496,1.274087454,0.859496736,0.930816139,1,13
'im_8270.jpg',0.00932308,0.006999209,0.000963129,1.063125589,0.72464069,0.937408889,0,13
'im_8271.jpg',0.005126714,0.000949771,0.001796672,0.967947753,0.633720923,0.816425786,1,13
'im_8272.jpg',0.001307703,0.000535879,0.000424417,0.816374971,0.632553417,0.784471672,0,13
'im_8273.jpg',0.01044975,0.000278344,0.000690964,1.3873421,0.84935074,1.003098253,1,13
'im_8274.jpg',0.003185535,0.000457244,0.000499939,1.182837876,0.845487888,1.060746009,0,13
'im_8275.jpg',0.002039223,0.00059013,0.000442969,0.948769154,0.818721836,1.2873511,1,13
'im_8276.jpg',0.008141692,0.003658773,0.002386689,1.218968943,1.102442918,1.215189516,0,13
'im_8277.jpg',0.002379063,0.000711843,0.00313546,0.99353472,0.90624144,1.595569961,0,13
'im_8278.jpg',0.005293649,0.000959083,0.000608566,0.837463181,0.694121423,0.992835235,0,13
'im_8279.jpg',0.00597457,0.00116008,0.00251567,1.083450193,0.704079472,1.134509622,0,13
'im_8280.jpg',0.00669673,0.003529188,0.003347167,1.355999745,1.090364206,1.200806478,0,13
'im_8281.jpg',0.003028928,0.000465073,0.000641515,1.049905101,0.581618555,0.769865569,0,13
'im_8282.jpg',0.002225735,0.001344264,0.000470753,0.821592289,0.642224398,0.933384113,0,13
'im_8283.jpg',0.00485726,0.000165428,0.000287872,1.094683823,0.489966983,1.09160222,1,13
'im_8284.jpg',0.005178112,0.000949845,0.000819932,0.880410951,0.898057746,0.738100015,0,13
'im_8285.jpg',0.002515211,0.000278605,0.000149612,1.076406655,0.581518316,0.882341421,0,13
'im_8286.jpg',0.003380549,0.000292119,0.000230395,0.763513555,0.376733546,0.660009575,0,13
'im_8287.jpg',0.0055724,0.001503735,0.001246384,0.860752214,0.612839109,0.810374445,0,13
'im_8288.jpg',0.007190344,0.001188834,0.0009148,1.098577266,0.843120048,0.959938361,1,13
'im_8289.jpg',0.005746792,0.002583076,0.003648756,1.260831132,1.420459035,1.742347003,1,13
'im_8290.jpg',0.003290022,0.000688316,0.000689543,0.88338385,0.731340169,0.93922925,0,13
'im_8291.jpg',0.008359708,0.001675587,0.002647988,0.677569963,0.312659933,0.475984752,0,13
'im_8292.jpg',0.005501376,0.001479991,0.00123384,0.803828759,0.560408073,0.781638168,0,13
'im_8293.jpg',0.005468082,0.001616741,0.000933711,0.982225313,0.694374628,1.034992078,0,13
'im_8294.jpg',0.004814077,0.000570371,0.000369526,0.821563294,0.513074328,0.759596623,1,13
'im_8295.jpg',0.003811506,0.000286998,0.000275067,0.874971172,0.363326852,0.673146641,1,13
'im_8296.jpg',0.001961323,0.000796084,0.000775795,0.956626806,0.764791389,0.942762979,0,13
'im_8297.jpg',0.005987199,0.000952163,0.000876687,0.850783345,0.509613875,0.726791655,0,13
'im_8298.jpg',0.004623861,0.001035607,0.000744781,1.202531721,1.113302158,1.492493152,1,13
'im_8299.jpg',0.006051359,0.001141733,0.001511314,0.885732028,0.71728754,0.999868317,0,13
'im_83.jpg',0.001880073,0.000345562,0.000335388,1.137552893,0.652999604,1.037124238,1,11
'im_8300.jpg',0.006254316,0.000657511,0.000472332,1.014145185,0.688655564,1.031313777,0,13
'im_8301.jpg',0.00999045,0.001736227,0.001297388,1.507803589,1.238348618,1.414892314,0,13
'im_8302.jpg',0.006242016,0.002400557,0.004116248,1.079142773,0.523035782,0.564848672,0,13
'im_8303.jpg',0.007243561,0.002046309,0.001604308,1.142294208,0.800424614,0.936048509,0,13
'im_8304.jpg',0.002626004,0.000534796,0.000515907,0.814848758,0.680716462,0.88815748,1,13
'im_8305.jpg',0.002429252,0.000140964,0.000201928,1.033373089,0.735280219,1.275174973,1,13
'im_8306.jpg',0.007852285,0.000292758,0.000265574,1.030960414,0.317407328,0.549595502,0,13
'im_8307.jpg',0.005158991,0.002409078,0.002252819,0.817782854,0.805209327,0.977786739,0,13
'im_8308.jpg',0.010022311,0.001616378,0.002627951,1.313327335,0.839266998,0.769847893,0,13
'im_8309.jpg',0.004081884,0.001619636,0.001472513,0.674439751,0.672655257,0.956235207,0,13
'im_8310.jpg',0.005646217,0.001897428,0.001485312,0.659970226,0.509996764,0.81270932,1,13
'im_8311.jpg',0.004793314,0.00093681,0.001968525,0.765651095,0.405273348,0.632997013,0,13
'im_8312.jpg',0.004406056,0.000464896,0.000580016,0.970988426,0.502814106,0.777684152,0,13
'im_8313.jpg',0.003006867,0.001041314,0.001714582,0.872158965,0.424525595,0.484205124,0,13
'im_8314.jpg',0.003972786,0.000830908,0.001088788,0.854626792,0.883839732,1.140704958,1,13
'im_8315.jpg',0.002684671,0.00021946,0.0003855,0.996546529,0.785485441,1.161238626,0,13
'im_8316.jpg',0.006804929,0.000683105,0.000692685,1.119319676,0.556567068,0.743503278,1,13
'im_8317.jpg',0.006063801,0.00150459,0.002156835,0.814198157,0.639646091,0.788104219,0,13
'im_8318.jpg',0.003558664,0.000837334,0.001107813,1.157923079,0.88943232,1.18606448,1,13
'im_8319.jpg',0.004969857,0.001658156,0.001275979,1.252293351,1.050722719,1.376798751,0,13
'im_8320.jpg',0.001547215,0.000617572,0.00042943,0.932128211,0.67534257,0.896782313,0,13
'im_8321.jpg',0.004664271,0.002405346,0.001010888,1.234769089,1.178998162,1.432681085,0,13
'im_8322.jpg',0.002403961,0.00126871,0.000444655,0.861880907,0.587676601,0.936677199,0,13
'im_8323.jpg',0.003403193,0.000701011,0.000722625,0.787595155,0.627704081,0.956383103,0,13
'im_8324.jpg',0.001864364,0.000683436,0.000226896,0.760817719,0.774503806,1.088653467,1,13
'im_8325.jpg',0.007920717,0.000894094,0.000934912,0.896376106,0.430647038,0.581225566,0,13
'im_8326.jpg',0.004233746,0.000909786,0.001105593,0.815185749,0.544978773,0.844155061,0,13
'im_8327.jpg',0.002771925,0.000739631,0.001103758,0.93309908,1.02647145,1.381588385,1,13
'im_8328.jpg',0.004167397,0.000695358,0.000819651,0.91834118,0.599584567,0.889942656,0,13
'im_8329.jpg',0.00389187,0.000716035,0.000450724,1.051962091,0.458626289,0.767691459,1,13
'im_8330.jpg',0.007361015,0.000324267,0.001075288,0.751874771,0.596204141,0.679461967,0,13
'im_8331.jpg',0.004045086,0.001401327,0.00120403,0.822684871,0.588128392,0.748165634,0,13
'im_8332.jpg',0.002783381,0.000552251,0.001112531,1.080012186,0.75957941,1.070311888,1,13
'im_8333.jpg',0.004700065,0.00089952,0.000335913,1.001173173,0.859278809,1.048126709,0,13
'im_8334.jpg',0.003832716,0.000921784,0.001514254,0.881416702,1.034006829,0.970019976,1,13
'im_8335.jpg',0.002973527,0.000453503,0.000455676,0.636234649,0.256889412,0.615587909,0,13
'im_8336.jpg',0.003698269,0.000779245,0.000792783,0.48261569,0.384460824,0.701733322,1,13
'im_8337.jpg',0.007932232,0.00115657,0.001907813,1.150846632,0.884832426,1.168913648,1,13
'im_8338.jpg',0.004241231,0.001160687,0.001612518,1.040219781,0.679327729,1.20378513,1,13
'im_8339.jpg',0.007476928,0.001029939,0.001111961,0.72372503,0.592744438,0.700558534,1,13
'im_8340.jpg',0.004194812,0.000577045,0.000511073,1.154950975,0.816039364,1.092595283,1,13
'im_8341.jpg',0.004323297,0.000974956,0.000623172,0.7065211,0.684682316,1.065760468,0,13
'im_8342.jpg',0.01157048,0.003888672,0.001736003,1.90679229,1.820192082,1.658219936,1,13
'im_8343.jpg',0.006585698,0.000988491,0.001015617,1.067318689,0.411361796,0.771987966,1,13
'im_8344.jpg',0.003222071,0.000204173,0.000373236,0.859347521,0.445668449,0.767263428,1,13
'im_8345.jpg',0.001648957,0.003843833,0.004915504,0.716057685,0.516762693,0.555854979,1,13
'im_8346.jpg',0.000419581,0.000293344,0.000174104,0.710807087,0.569375779,0.944751517,0,13
'im_8347.jpg',0.002216858,0.000161483,0.000684929,0.698776975,0.397912386,0.835044081,0,13
'im_8348.jpg',0.003005676,0.001079822,0.001375281,0.781985499,0.501233201,0.778121337,0,13
'im_8349.jpg',0.00077867,0.000450391,0.000329339,0.603339374,0.550659399,0.982501039,1,13
'im_8350.jpg',0.004094035,0.000721119,0.000788704,0.993742013,0.781406983,0.875211924,0,13
'im_8351.jpg',0.001213088,0.000102718,0.000146889,1.139083639,0.659663859,1.106713805,0,13
'im_8352.jpg',0.003998274,0.000526016,0.000700886,0.72172864,0.600197201,0.810640568,0,13
'im_8353.jpg',0.007893314,0.001774976,0.001844957,1.224376978,0.564949428,0.658976823,0,13
'im_8354.jpg',0.001293171,0.001147827,0.002030369,0.647359933,0.47386446,0.614579892,0,13
'im_8355.jpg',0.007221953,0.000562477,0.000439962,1.060669212,0.746088959,0.942685045,0,13
'im_8356.jpg',0.003342738,0.001017234,0.00128545,0.845588807,0.916574283,1.108254344,1,13
'im_8357.jpg',0.008316672,0.00246013,0.004276765,1.161755142,0.971052578,1.007356298,0,13
'im_8358.jpg',0.003937224,0.000201775,0.000328677,0.851723479,0.401475621,0.568975104,0,13
'im_8359.jpg',0.002355573,0.00030786,0.000249321,0.964865073,0.797719795,1.262245456,1,13
'im_8360.jpg',0.007522197,0.001406499,0.000837187,1.15736395,0.995987456,1.292809746,0,13
'im_8361.jpg',0.009304056,0.003121187,0.001857811,1.078585287,1.020259399,1.140974181,1,13
'im_8362.jpg',0.002039724,0.000653029,0.001540925,0.896201439,0.834699878,1.41616625,1,13
'im_8363.jpg',0.005455136,0.001049837,0.000784439,0.812246321,0.413793865,0.614097243,1,13
'im_8364.jpg',0.003645885,0.001978384,0.001290135,1.14456001,1.086699031,1.045755416,0,13
'im_8365.jpg',0.007264284,0.00133722,0.000930465,0.993621616,0.370349718,0.635484789,0,13
'im_8366.jpg',0.002496556,0.000513153,0.000433207,0.68226021,0.678702398,0.984346809,1,13
'im_8367.jpg',0.009780557,0.000748779,0.001006498,0.924778057,0.804987106,0.85556186,0,13
'im_8368.jpg',0.003896836,0.000386276,0.0005112,0.752923413,0.535775395,0.753775802,0,13
'im_8369.jpg',0.002834433,0.001595086,0.000926299,0.902617317,0.894801309,1.021047341,0,13
'im_8370.jpg',0.005741274,0.002515724,0.001022775,0.894153007,0.5826988,0.823707058,0,13
'im_8371.jpg',0.004310158,0.000943876,0.001599948,0.989387342,0.585326156,0.760664088,0,13
'im_8372.jpg',0.008130372,0.001147292,0.000734197,1.084962557,0.835774939,0.909335544,0,13
'im_8373.jpg',0.003080889,0.000281555,0.0005048,0.681310503,0.516429737,0.798338261,0,13
'im_8374.jpg',0.010833059,0.000168852,8.15E-05,1.055093544,0.539064117,0.744596373,0,13
'im_8375.jpg',0.006030987,0.000424193,0.000981785,0.757403393,0.393585205,0.814673424,0,13
'im_8376.jpg',0.00259684,0.000466119,0.000398942,0.803745262,0.355784002,0.766537869,0,13
'im_8377.jpg',0.003608712,0.000634657,0.001215956,1.01279141,0.877512861,1.264655502,0,13
'im_8378.jpg',0.004704957,0.000968105,0.000365594,1.367221711,1.246222129,1.308816674,0,13
'im_8379.jpg',0.00730297,0.001432375,0.001213474,1.350006321,0.912958588,0.940913733,1,13
'im_8380.jpg',0.002193347,0.000457485,0.00040165,0.803734856,0.605771916,0.937196499,0,13
'im_8381.jpg',0.008141692,0.000697188,0.000551788,1.014069945,0.620490747,0.784142514,1,13
'im_8382.jpg',0.00294032,0.000554425,0.000545447,0.92529883,0.672618792,0.850278201,0,13
'im_8383.jpg',0.004243504,0.000646272,0.00035041,0.74389365,0.369393571,0.808542372,0,13
'im_8384.jpg',0.008754964,0.002112817,0.001804536,1.176202355,0.726999213,0.916297468,0,13
'im_8385.jpg',0.003138665,0.000903139,0.000857604,0.674376434,0.789393895,0.853288833,1,13
'im_8386.jpg',0.008192939,0.001015685,0.001413344,1.274050178,0.655153732,1.009338279,0,13
'im_8387.jpg',0.004895714,0.000444267,0.0005468,1.074084002,0.635173888,0.762509501,1,13
'im_8388.jpg',0.008138027,0.002874063,0.003492165,1.184665182,0.875776432,1.052020696,1,13
'im_8389.jpg',0.000536417,0.00079731,0.001189863,0.603665031,0.646845462,0.881099094,1,13
'im_8390.jpg',0.003282752,0.001294889,0.001370083,0.655609084,0.628547598,0.885234247,0,13
'im_8391.jpg',0.002169789,0.001077046,0.001038675,0.721089646,0.600061752,1.056795585,0,13
'im_8392.jpg',0.002393522,0.00189085,0.001032343,1.086896222,0.843705137,1.219863434,1,13
'im_8393.jpg',0.010104539,0.001862127,0.00176014,1.259803278,0.874539199,0.902035935,0,13
'im_8394.jpg',0.000846222,0.000478357,0.000396526,0.616766807,0.764639289,1.134695816,0,13
'im_8395.jpg',0.002464992,0.00034944,0.000224787,0.517480485,0.411489331,0.576960364,1,13
'im_8396.jpg',0.002585586,0.001464324,0.001638962,0.964707613,0.912086073,0.952399,1,13
'im_8397.jpg',0.000781919,0.000142121,0.000295297,0.785248659,0.476636322,0.790381177,0,13
'im_8398.jpg',0.00378391,0.000186275,9.74E-05,1.141834596,0.496168503,0.93381769,0,13
'im_8399.jpg',0.005847318,0.001147098,0.001091248,1.258483118,0.804334512,0.938525307,0,13
'im_84.jpg',0.008174298,0.000169355,0.000220802,1.554684318,0.530686923,1.004249223,1,11
'im_8400.jpg',0.002434963,0.000318532,0.000353328,0.732820536,0.389918717,0.665432638,1,13
'im_8401.jpg',0.002033751,0.000926154,0.001912378,1.477550041,1.544842973,1.949503588,,13
'im_8402.jpg',0.001184847,0.000748209,0.00092196,1.107390623,0.953544057,1.064024796,,13
'im_8403.jpg',0.000831888,0.000331956,0.000644832,1.229687188,1.002622067,1.845528455,,13
'im_8404.jpg',0.000738351,0.00072837,0.000664237,1.060803933,1.065465015,1.476688265,,13
'im_8405.jpg',0.002363869,0.000141027,0.000226112,1.477098411,0.712826383,1.376552108,,13
'im_8406.jpg',0.002886355,0.001417686,0.00130052,1.57331574,1.4309591,2.030890361,,13
'im_8407.jpg',0.001059152,0.001045744,0.001113076,1.239832417,1.36024736,1.615950818,,13
'im_8408.jpg',0.002902086,0.000231445,0.000296493,1.517071387,0.754181494,1.431514616,,13
'im_8409.jpg',1.65E-05,0.000419358,0.001181268,0.533376745,1.099998292,1.820044577,,13
'im_8410.jpg',0.003014848,0.000708095,0.000874158,1.620473306,1.398448156,2.022661821,,13
'im_8411.jpg',0.002480639,0.000315523,0.00065417,1.381731876,0.845870819,1.49218069,,13
'im_8412.jpg',0.004974273,0.000640512,0.000628243,1.776038889,1.318928448,1.846091216,,13
'im_8413.jpg',0.001482253,0.000544285,0.000523536,1.400137582,0.863393526,1.830184673,,13
'im_8414.jpg',0.000774459,0.000969571,0.001038384,1.12751743,1.119933021,1.359276388,,13
'im_8415.jpg',0.001741934,0.000202371,0.000339013,1.446709675,0.695282943,1.487358978,,13
'im_8416.jpg',0.003522674,0.000759797,0.000645113,1.571413763,1.124211922,1.788449637,,13
'im_8417.jpg',0.001469549,0.000151616,0.000265087,1.424255928,0.697171719,1.601030445,,13
'im_8418.jpg',0.001962186,0.000255552,0.000487244,1.443554154,0.892561086,1.431291301,,13
'im_8419.jpg',0.000479316,0.000525551,0.000939098,0.951261133,1.031581927,1.427237937,,13
'im_8420.jpg',0.001251723,0.001057453,0.00031466,1.356322838,0.851226322,1.519506568,,13
'im_8421.jpg',0.003606684,0.001403745,0.002083781,1.549635912,1.588608615,1.76630643,,13
'im_8422.jpg',0.002034454,0.000976652,0.000713642,1.413843096,1.272344412,1.690908526,,13
'im_8423.jpg',0.001809843,0.00018893,0.000340442,1.305918259,0.656642269,1.347081307,,13
'im_8424.jpg',0.001570508,0.000818685,0.00053684,1.468675697,1.015168707,1.732207038,,13
'im_8425.jpg',0.002372627,0.000894682,0.001553881,1.510808994,1.28746757,1.55746133,,13
'im_8426.jpg',0.002896186,0.00016607,0.000475483,1.581876957,0.747015922,1.364282951,,13
'im_8427.jpg',0.001398506,0.001605865,0.001124105,1.086800866,1.355846245,1.520665511,,13
'im_8428.jpg',0.000219943,2.72E-05,0.000102465,0.936153572,0.360003493,1.19675336,,13
'im_8429.jpg',0.0021236,0.000892947,0.000985652,1.431188873,1.207348361,1.640231593,,13
'im_8430.jpg',0.002705976,0.001044965,0.001065139,1.567315114,1.458782958,1.855762542,,13
'im_8431.jpg',0.003266196,0.000530681,0.00042373,1.553977369,0.92989037,1.408405092,,13
'im_8432.jpg',0.003032021,0.000407681,0.000646843,1.503167697,1.088851246,1.841212671,,13
'im_8433.jpg',0.002252331,0.000746284,0.000593623,1.504945253,1.35574779,1.597697122,,13
'im_8434.jpg',5.86E-05,0.000230941,0.000339783,0.829526079,0.803251945,1.670258738,,13
'im_8435.jpg',0.000359807,0.00042019,0.000666393,1.134202835,1.302440367,2.069427991,,13
'im_8436.jpg',0.001411559,0.001214312,0.001002466,1.235706962,1.42827009,1.812841802,,13
'im_8437.jpg',0.002033792,0.000529477,0.000504574,1.502604465,1.065185372,1.511680053,,13
'im_8438.jpg',0.004320626,0.000455761,0.00075481,1.711797808,1.151722671,1.86114481,,13
'im_8439.jpg',0.002380687,0.000411714,0.000753346,1.579228405,1.062319418,1.864817166,,13
'im_8440.jpg',0.001521928,0.003205893,0.002621488,1.172798977,1.732185991,1.863584728,,13
'im_8441.jpg',0.001390776,0.000417368,0.000343678,1.185230855,0.899464498,1.322615481,,13
'im_8442.jpg',0.002044303,0.000500089,0.000276267,1.508044978,0.944964143,1.596853632,,13
'im_8443.jpg',0.001409899,0.000827982,0.000768729,1.365780062,1.200781993,1.746097794,,13
'im_8444.jpg',0.00206805,0.000815772,0.000809704,1.373064152,1.217720506,1.553416603,,13
'im_8445.jpg',0.003756936,0.001552077,0.001790641,1.467678371,1.428353188,1.661213443,,13
'im_8446.jpg',0.001325741,0.000446365,0.000756435,1.268736546,1.024879237,1.45394799,,13
'im_8447.jpg',0.003192662,0.000691187,0.001062252,1.54963463,1.114565366,1.884697235,,13
'im_8448.jpg',0.002207018,0.000737228,0.000845466,1.388636434,1.201592814,1.532368157,,13
'im_8449.jpg',0.001322602,0.001112635,0.001381817,1.314891385,1.348205725,1.664260974,,13
'im_8450.jpg',0.002841724,0.000935002,0.000682323,1.554288349,1.232993509,1.835364101,,13
'im_8451.jpg',0.003065696,0.002127318,0.00101907,1.615690094,1.592032248,1.971909768,,13
'im_8452.jpg',0.003168076,0.000345134,0.000582206,1.537600128,0.939852554,1.515126741,,13
'im_8453.jpg',0.000469787,0.000196926,0.000221214,1.125252773,0.715475939,1.076649717,,13
'im_8454.jpg',0.001494277,0.001055774,0.00065207,1.164299624,1.164160003,1.365256039,,13
'im_8455.jpg',6.63E-05,0.000406676,0.00032492,0.638964643,0.959134654,1.396140157,,13
'im_8456.jpg',0.000674703,0.002376231,0.001530414,1.185673222,0.901943613,1.454937693,,13
'im_8457.jpg',0.003904512,0.000947506,0.000696559,1.76353401,1.209566661,1.66246449,,13
'im_8458.jpg',0.003016728,0.000776763,0.000651619,1.633530797,1.15960922,1.505211882,,13
'im_8459.jpg',0.000325517,0.000313423,0.000538158,1.009408197,0.879325464,1.642014872,,13
'im_8460.jpg',0.002611023,0.000872889,0.000678564,1.489860073,1.22836243,1.501237942,,13
'im_8461.jpg',0.000336035,0.000236167,0.00028562,1.024767643,0.89869581,1.557736253,,13
'im_8462.jpg',0.001169385,0.000728455,0.00049427,1.248980865,1.032124521,1.464232165,,13
'im_8463.jpg',0.000334304,0.000475403,0.001092613,1.056040311,1.006958453,1.413804045,,13
'im_8464.jpg',0.000125907,0.000335537,0.000700187,0.805934434,0.830198632,1.360486516,,13
'im_8465.jpg',0.003817159,0.001877165,0.001663208,1.558684735,1.550437172,1.846437001,,13
'im_8466.jpg',0.000449819,0.000768091,0.000703399,1.059992524,0.847710972,1.329858859,,13
'im_8467.jpg',0.000610837,0.000247451,0.000336166,1.134590466,0.905115827,1.693296483,,13
'im_8468.jpg',0.001684116,0.000658365,0.000577484,1.427637486,1.034516932,1.462790541,,13
'im_8469.jpg',0.001798854,0.000774787,0.000949639,1.322976086,0.899450322,1.449432944,,13
'im_8470.jpg',0.004294743,0.000718365,0.000499537,1.670616083,1.09965794,1.711065121,,13
'im_8471.jpg',0.002156629,0.000671544,0.001294244,1.394148302,1.171743905,1.457790472,,13
'im_8472.jpg',0.004506099,0.000334014,0.000353074,1.727889397,0.965267688,1.564252007,,13
'im_8473.jpg',0.001127631,0.000338375,0.000493084,1.350693622,0.806025755,1.458410633,,13
'im_8474.jpg',0.000134452,0.001474677,0.000965663,0.813979258,1.110572441,1.548254017,,13
'im_8475.jpg',0.001101692,0.000156096,0.000282518,1.385464338,0.674778337,1.460055824,,13
'im_8476.jpg',0.002244281,0.001220218,0.001553769,1.499592043,1.488062746,1.850177574,,13
'im_8477.jpg',0.002772363,0.001289809,0.00154289,1.417259725,1.422701729,1.671482501,,13
'im_8478.jpg',0.001809062,0.001455068,0.001182313,1.454779599,1.411061994,1.944224072,,13
'im_8479.jpg',0.004290985,0.000567244,0.00041646,1.618881302,1.158772605,1.633633921,,13
'im_8480.jpg',0.00305221,0.000227699,0.000327072,1.606794869,0.840746578,1.751287894,,13
'im_8481.jpg',0.00049584,0.000440786,0.000494487,1.071747499,0.815572768,1.430313713,,13
'im_8482.jpg',0.001709388,0.000419725,0.00089973,1.381506175,1.044862511,1.635787622,,13
'im_8483.jpg',8.00E-05,0.000350276,0.000657642,0.810168292,0.758736782,1.249531033,,13
'im_8484.jpg',0.001782489,0.000312203,0.000373902,1.401298563,1.022868728,1.588887587,,13
'im_8485.jpg',0.00322893,0.001017188,0.000773554,1.386866444,1.242724855,1.559460535,,13
'im_8486.jpg',0.002095177,0.001277296,0.001310413,1.450424095,1.376978647,1.730567824,,13
'im_8487.jpg',0.001754306,0.000344281,0.000593253,1.334153605,0.845665931,1.492648829,,13
'im_8488.jpg',0.000727469,0.000506522,0.000558584,1.099529888,0.963233997,1.469273719,,13
'im_8489.jpg',0.000817847,0.001749078,0.004149584,1.058746821,1.207363578,1.46582644,,13
'im_8490.jpg',0.002679293,0.000805492,0.000551708,1.538308493,1.110308521,1.863341773,,13
'im_8491.jpg',0.002571974,0.001256457,0.001381424,1.572372626,1.36207949,1.973672997,,13
'im_8492.jpg',0.00081136,0.000370486,0.000377433,1.207730954,0.833697335,1.236448955,,13
'im_8493.jpg',0.003135238,0.001114622,0.001217555,1.599843721,1.46670822,1.929742669,,13
'im_8494.jpg',0.00286512,0.000754032,0.000951478,1.473141049,1.098903555,1.388743262,,13
'im_8495.jpg',0.005441416,0.000947127,0.000853327,1.771006383,1.33703292,1.802307156,,13
'im_8496.jpg',0.001749931,0.001002389,0.001961355,1.423120285,1.372040315,1.901647915,,13
'im_8497.jpg',0.000712992,0.000344253,0.000831859,1.16935603,1.040311052,1.732845195,,13
'im_8498.jpg',0.001533743,0.000400811,0.000504362,1.299555555,0.947138978,1.478919757,,13
'im_8499.jpg',0.000471497,0.000310083,0.000243264,1.084119209,0.755614475,1.50408407,,13
'im_85.jpg',0.00824145,0.001309504,0.001360691,1.547889338,1.267246833,1.348562571,1,11
'im_8500.jpg',0.000520489,0.000355873,0.001029762,0.990759266,0.774090327,1.268694377,,13
'im_8501.jpg',0.003591036,0.00084144,0.000476694,1.52213613,1.08142025,1.473636513,,13
'im_8502.jpg',0.00150431,0.000516019,0.000504706,1.392856822,0.964349396,1.723412126,,13
'im_8503.jpg',0.003085137,0.001242529,0.002121005,1.624108358,1.19650394,1.748237274,,13
'im_8504.jpg',0.000419295,9.46E-05,0.000136476,1.088325021,0.644087239,1.318376776,,13
'im_8505.jpg',0.00213134,0.001018429,0.002272633,1.304819781,1.311828218,1.507976258,,13
'im_8506.jpg',0.003133081,0.000802188,0.000861859,1.609391627,1.278004751,1.658431881,,13
'im_8507.jpg',0.001975174,0.001833885,0.000881018,1.427607249,1.418697542,1.528474556,,13
'im_8508.jpg',0.001414022,0.000283049,0.000257212,1.37372123,0.750194611,1.338299651,,13
'im_8509.jpg',0.000852516,0.000410428,0.000656723,1.102814066,0.881768224,1.451133549,,13
'im_8510.jpg',0.003410358,0.000457401,0.000297306,1.614568015,0.95430946,1.452011233,,13
'im_8511.jpg',0.001892087,0.000449509,0.000433018,1.270590338,0.905034512,1.322927109,,13
'im_8512.jpg',0.000750958,0.00025478,0.00033551,1.201383174,0.841036221,1.620117033,,13
'im_8513.jpg',0.002833148,0.000899519,0.001070704,1.581955118,1.258412385,1.750006629,,13
'im_8514.jpg',0.00163027,0.000911175,0.001219122,1.36607846,1.280873995,1.648931852,,13
'im_8515.jpg',0.002966174,0.001278334,0.000737642,1.5580291,1.595345548,2.020320578,,13
'im_8516.jpg',0.000834945,0.000351015,0.000460557,1.226671946,1.043644697,1.424182129,,13
'im_8517.jpg',0.001482104,0.000762829,0.000530831,1.355856725,1.122772238,1.633515812,,13
'im_8518.jpg',0.002629624,0.000583605,0.000411003,1.5259221,1.155571014,1.460421931,,13
'im_8519.jpg',0.001149073,0.00064452,0.000605878,1.300426883,1.123802825,1.802229664,,13
'im_8520.jpg',0.000544505,0.000337171,0.000389102,1.112674939,0.736738168,1.486539026,,13
'im_8521.jpg',0.002653089,0.001518378,0.001079766,1.57446865,1.328224568,1.619694136,,13
'im_8522.jpg',0.001720884,0.001100202,0.000952922,1.368023896,1.38004319,1.69292221,,13
'im_8523.jpg',0.001635786,0.001084719,0.001057371,1.417102929,1.326745572,1.733211475,,13
'im_8524.jpg',0.001918425,0.000806836,0.000520974,1.367633201,1.136230393,1.476834724,,13
'im_8525.jpg',0.00086816,0.000764047,0.000415289,1.139036977,1.306140301,1.670436287,,13
'im_8526.jpg',0.001582736,0.000128102,0.000640512,1.375845755,0.616398274,1.384019494,,13
'im_8527.jpg',0.001302937,0.000670284,0.000482621,1.318386782,1.150246042,1.48927474,,13
'im_8528.jpg',0.00130989,0.000632816,0.000316411,1.307714988,0.9136453,1.411104363,,13
